Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
11,96,750,3,3,0.01,300,3.0,0.002669850643724203,0.002982599213002966,0.008854892831522014,0.009892162489540142,6,22
11,96,750,3,3,0.01,500,5.0,0.0003152926394250244,0.0009004291264901463,0.0010457073841336222,0.002986385562875277,2,23
11,96,750,3,3,0.01,700,7.0,0.0006458509829826652,0.0015351005803005626,0.0021420453810357108,0.005091352640313806,1,27
11,96,750,3,3,0.01,900,9.0,7.11776505340822e-05,0.00023444911419527413,0.00023606956028059028,0.0007775797442169102,1,45
11,96,750,3,3,0.01,1100,11.0,3.77005897462368e-05,7.046989774094889e-05,0.00012503871056338757,0.00023372220982144107,1,67
11,96,750,3,3,0.01,1500,15.0,1.84158212505281e-05,0.0004937403293577238,6.107836929425528e-05,0.0016375514163460669,1,125
11,96,750,3,3,0.01,1700,17.0,1.4327214557852132e-05,8.137373734849135e-05,4.751799497931316e-05,0.0002698861545738755,1,160
11,96,750,3,3,0.01,1900,19.0,5.48767056898214e-06,1.6644481559360895e-05,1.8200544250389888e-05,5.520350016238965e-05,1,201
11,96,750,3,3,0.01,100,1.0,0.009555163979530334,0.03774145849717733,0.03169089373042126,0.1251742568759078,37,14
11,96,750,3,3,0.01,300,3.0,0.0015484748408198356,0.002995656154011018,0.005135710044304699,0.009935467463773657,4,15
11,96,750,3,3,0.01,500,5.0,0.00222418112680316,0.0037548152658228692,0.007376774263395967,0.01245331339383303,1,14
11,96,750,3,3,0.01,700,7.0,0.0018760120728984473,0.004425434768796923,0.006222028147981012,0.01467750666229259,1,27
11,96,750,3,3,0.01,900,9.0,3.573877620510757e-05,5.8233866394192984e-05,0.00011853211113882344,0.00019313988492122467,2,75
11,96,750,3,3,0.01,1100,11.0,1.1488016934890765e-05,2.1923525321490626e-05,3.810144175828136e-05,7.271210757324014e-05,1,67
11,96,750,3,3,0.01,1500,15.0,4.136147799727041e-06,1.118906425873343e-05,1.3718050329148645e-05,3.710992790139486e-05,1,125
11,96,750,3,3,0.01,1700,17.0,1.1304094732622616e-05,3.453467532101338e-05,3.749144082274206e-05,0.00011453856029654781,1,160
11,96,750,3,3,0.01,1900,19.0,7.77702798586688e-06,2.0290367023661907e-05,2.5793483813213815e-05,6.729553427608679e-05,1,201
11,96,750,3,3,0.01,100,1.0,0.008672471903264523,0.020313797435030725,0.028763335308027795,0.06737324415928084,23,9
11,96,750,3,3,0.01,300,3.0,0.004456130508333444,0.010226178794908218,0.01477931291299771,0.033916398101799305,4,15
11,96,750,3,3,0.01,500,5.0,0.005812375899404287,0.008391084036049552,0.019277469998828522,0.027830077331917388,1,14
11,96,750,3,3,0.01,700,7.0,0.009748644940555096,0.01567394249380017,0.03233259748221778,0.05198458623754258,1,27
11,96,750,3,3,0.01,900,9.0,2.244975694338791e-05,7.327096071280837e-05,7.445742041589361e-05,0.00024301228471325682,1,45
11,96,750,3,3,0.01,1100,11.0,5.365157630876638e-05,0.0003049001855124982,0.00017794214802729902,0.0010112395138547118,1,67
11,96,750,3,3,0.01,1300,13.0,0.00010766820778371767,0.00042609946663455607,0.00035709504706861423,0.001413212054197382,1,94
11,96,750,3,3,0.01,1500,15.0,1.734808502078522e-05,4.882288923022898e-05,5.753708884512943e-05,0.0001619272047577531,1,125
11,96,750,3,3,0.01,1700,17.0,8.171957597369328e-06,9.72376217246981e-05,2.7103317153168265e-05,0.00032250070676733447,1,160
11,96,750,3,3,0.01,1900,19.0,3.0194200462574374e-06,3.976950894213634e-05,1.0014283377913465e-05,0.00013190053925775012,1,201
14,96,750,3,3,0.01,100,1.0,0.008167881891131401,0.03550130183784626,0.030561415612248916,0.13283370826166874,22,8
14,96,750,3,3,0.01,300,3.0,0.001608019880950451,0.003612953850115912,0.006016659465637609,0.013518435461359554,5,18
14,96,750,3,3,0.01,500,5.0,0.0022547936532646418,0.0033728457712687743,0.008436665328388647,0.012620033294517061,1,14
14,96,750,3,3,0.01,700,7.0,0.007484660204499959,0.015305368420787347,0.02800503414166023,0.05726744480893559,1,27
14,96,750,3,3,0.01,900,9.0,0.00014733507705386729,0.00041200496213068854,0.0005512773793895103,0.0015415814099438087,1,44
14,96,750,3,3,0.01,1100,11.0,0.000204073591157794,0.00039779810956530034,0.0007635734598010452,0.0014884242350997156,1,67
14,96,750,3,3,0.01,1300,13.0,2.0315893561928532e-05,6.857750075794637e-05,7.601511321490305e-05,0.0002565935122774656,1,93
14,96,750,3,3,0.01,1500,15.0,4.134993141633458e-05,8.092760617728345e-05,0.00015471727632652415,0.0003028033754471651,1,124
14,96,750,3,3,0.01,1700,17.0,1.1123189142381306e-05,9.978296382028837e-05,4.161916281907471e-05,0.0003733536636523789,1,159
14,96,750,3,3,0.01,100,1.0,0.009056054055690765,0.038172659559700735,0.033884651552499465,0.14282901361436115,18,7
14,96,750,3,3,0.01,300,3.0,0.0028388864360749727,0.006104501907546551,0.01062214040375227,0.02284095465494717,4,15
14,96,750,3,3,0.01,500,5.0,0.0004618906008545309,0.0010306347088398747,0.0017282363785688097,0.0038562819713963276,2,23
14,96,750,3,3,0.01,700,7.0,0.00042255224543623625,0.0005995380085481044,0.0015810457304344088,0.0022432658183357533,1,27
