Input_dim,Hidden_dim_r,Hidden_dim_fc,Num_layers_recurrent,Num_layers_fc,Loss_tolerance,Data_demand,Dd_factor,Train_loss,Test_loss,Train_loss_distance,Test_loss_distance,Epochs,Time
8,64,500,3,3,0.01,1100,11.0,1.6967693454716937e-06,7.0877435448962315e-06,4.799188441169978e-06,2.0047166095629217e-05,6,260
8,64,500,3,3,0.01,1300,13.0,9.096699272959085e-07,1.6318384723490453e-06,2.5729350969296426e-06,4.615536198396426e-06,6,369
8,64,500,3,3,0.01,1500,15.0,5.718430884371628e-07,4.5093441444922255e-06,1.6174165024343059e-06,1.2754351293097215e-05,6,512
8,64,500,3,3,0.01,1700,17.0,6.928087145752216e-07,3.657684567606805e-05,1.959558960565098e-06,0.00010345494244784627,6,677
8,64,500,3,3,0.01,1900,19.0,1.2863517667938141e-06,2.3582453230539195e-05,3.6383522291648097e-06,6.670125038531548e-05,6,831
8,64,500,3,3,0.01,100,1.0,0.020327676087617874,0.03741834995647272,0.05749535042927291,0.10583507598013286,6,2
8,64,500,3,3,0.01,300,3.0,0.0032418045680969957,0.01194646257835512,0.009169207973531652,0.03378969880138493,6,20
8,64,500,3,3,0.01,500,5.0,0.00011251234100200237,0.0003770794299690841,0.0003182329571587565,0.001066541687908389,6,55
8,64,500,3,3,0.01,700,7.0,2.8947210012120195e-05,0.00010699287789369312,8.187507398400525e-05,0.00030262155798917867,6,108
8,64,500,3,3,0.01,900,9.0,9.413187035534067e-06,3.930643155259671e-05,2.6624513541613735e-05,0.00011117537718034405,6,185
8,64,500,3,3,0.01,1100,11.0,2.9447613997035663e-06,2.0814049385546987e-05,8.329043018827125e-06,5.8871021857887874e-05,6,283
8,64,500,3,3,0.01,1300,13.0,0.01571888830512762,0.03715829493907782,0.044459730053078635,0.10509952931500678,6,430
8,64,500,3,3,0.01,1500,15.0,0.016266945004463195,0.03204591455272375,0.04600986848737824,0.09063953395822254,6,570
8,64,500,3,3,0.01,1700,17.0,3.696401620345568e-07,4.765868194949573e-06,1.0455002606941173e-06,1.3479910875560538e-05,6,742
8,64,500,3,3,0.01,1900,19.0,4.647861487683258e-07,1.9780933021488286e-06,1.314613750382651e-06,5.594892751076508e-06,6,930
8,64,500,3,3,0.01,100,1.0,0.023635895922780037,0.03151259241768947,0.06685240914566894,0.08913107116526403,6,2
8,64,500,3,3,0.01,300,3.0,0.0018659600522369147,0.0028803373660104205,0.005277732025439708,0.008146824334443869,6,23
8,64,500,3,3,0.01,500,5.0,0.00012079479347448797,0.00025726279011742474,0.0003416592703913559,0.0007276490537560103,6,67
8,64,500,3,3,0.01,700,7.0,1.0384487723058555e-05,5.317294907842715e-05,2.937176675249262e-05,0.00015039581147617128,6,127
8,64,500,3,3,0.01,900,9.0,5.269569646770833e-06,1.3094686833844604e-05,1.4904593724665825e-05,3.703736743090289e-05,6,210
8,64,500,3,3,0.01,1100,11.0,0.017446926236152648,0.03701094244248592,0.049347359409780106,0.10468275351674719,6,317
8,64,500,3,3,0.01,1300,13.0,1.1796758826676522e-06,1.5611223051774476e-05,3.3366272649460915e-06,4.415520673010193e-05,6,440
8,64,500,3,3,0.01,1500,15.0,7.750692134322889e-07,3.6979864862820623e-06,2.1922267868275803e-06,1.045948528474504e-05,6,488
8,64,500,3,3,0.01,1700,17.0,7.501012305510812e-07,5.895578770156508e-05,2.1216066667961737e-06,0.00016675214909588453,6,616
8,64,500,3,3,0.01,1900,19.0,8.139159945130813e-07,4.679761195219702e-06,2.3021020761455705e-06,1.3236363501894056e-05,6,768
8,64,500,3,3,0.01,100,1.0,0.01681179106235504,0.04087370123045567,0.04755092585633057,0.11560828524899254,6,2
8,64,500,3,3,0.01,300,3.0,0.0006165766390040517,0.0010470028083102826,0.0017439420902438997,0.0029613711427102394,6,19
8,64,500,3,3,0.01,500,5.0,9.388266917085276e-05,0.00042416976327494456,0.00026554028802641287,0.0011997332639440237,6,53
8,64,500,3,3,0.01,700,7.0,3.16271631163545e-05,0.0004918952875484067,8.945512603706931e-05,0.0013912899738367406,6,104
8,64,500,3,3,0.01,900,9.0,1.4335858941194601e-05,5.611851142580585e-05,4.054793228581001e-05,0.00015872711991712828,6,172
8,64,500,3,3,0.01,1100,11.0,2.251601381431101e-06,1.6354346942721466e-05,6.368490421355718e-06,4.6257078500303325e-05,6,256
8,64,500,3,3,0.01,1300,13.0,0.014866521023213864,0.028811230157048274,0.04204887131266758,0.08149046487350078,6,358
8,64,500,3,3,0.01,1500,15.0,7.566298450001341e-07,3.666275497438712e-06,2.1400723769908848e-06,1.0369793063747985e-05,6,477
8,64,500,3,3,0.01,1700,17.0,0.015558377653360366,0.03412521931414421,0.04400573737180944,0.09652069594603807,6,615
8,64,500,3,3,0.01,1900,19.0,4.3221139662819035e-07,6.843592076713834e-06,1.2224784378476076e-06,1.935660146047552e-05,6,767
8,64,500,3,3,0.01,100,1.0,0.02243821732699871,0.03380445018410683,0.0634648625186331,0.09561342383785909,6,2
8,64,500,3,3,0.01,300,3.0,0.00031072614365257323,0.0014499176662260045,0.0008788662530747193,0.004100986455802324,6,19
8,64,500,3,3,0.01,500,5.0,2.7907322146347723e-05,0.00034924850311094464,7.893382693775997e-05,0.0009878239394760001,6,53
8,64,500,3,3,0.01,700,7.0,1.7165949611808173e-05,0.00010675762696803595,4.855263750406457e-05,0.0003019561678899283,6,104
8,64,500,3,3,0.01,900,9.0,9.33989267650759e-06,3.8132392103598715e-05,2.641720578845236e-05,0.00010785469215727605,6,171
8,64,500,3,3,0.01,1100,11.0,3.3922195143532006e-06,9.162110048540247e-05,9.59464568748994e-06,0.00025914360581200867,6,257
8,64,500,3,3,0.01,1300,13.0,3.6287650345911967e-06,7.307134276347008e-05,1.0263697453168288e-05,0.000206676967913825,6,360
8,64,500,3,3,0.01,1500,15.0,8.32374837500538e-07,5.932575134419238e-06,2.354311568342724e-06,1.677985642978615e-05,6,476
8,64,500,3,3,0.01,1700,17.0,5.353679512154485e-07,3.476661212959861e-06,1.5142492349375697e-06,9.833482878288662e-06,6,613
8,64,500,3,3,0.01,1900,19.0,4.491963636610307e-07,4.93968606791056e-06,1.2705191793162132e-06,1.3971542062209081e-05,6,768
11,64,500,3,3,0.01,100,1.0,0.018140605837106707,0.031094373896335945,0.06016558303141398,0.10312837130516762,6,2
11,64,500,3,3,0.01,300,3.0,0.001927364803850651,0.0027538201941822013,0.006392345888509542,0.00913338832420601,6,19
11,64,500,3,3,0.01,500,5.0,5.806025219499134e-05,0.0005206211986100803,0.0001925640717641948,0.0017267051736947344,6,54
11,64,500,3,3,0.01,700,7.0,1.0340383232687601e-05,7.422193182439794e-05,3.4295171371307007e-05,0.0002461662990768666,6,110
11,64,500,3,3,0.01,900,9.0,5.094603784527863e-06,7.482787119582869e-05,1.689688920880355e-05,0.0002481759726176062,6,187
11,64,500,3,3,0.01,1100,11.0,5.103190960653592e-06,1.7625317247084473e-05,1.692536965002129e-05,5.845656411955895e-05,6,267
11,64,500,3,3,0.01,1300,13.0,1.6290739040414339e-06,7.891829244936862e-06,5.403026895464873e-06,2.6174236515009333e-05,6,358
11,64,500,3,3,0.01,1500,15.0,1.613260110389092e-06,5.620662415868794e-05,5.350578475407951e-06,0.00018641628306689315,6,476
11,64,500,3,3,0.01,1700,17.0,5.960467547083681e-07,1.626082089445938e-06,1.9768634428766577e-06,5.393104169009305e-06,6,612
11,64,500,3,3,0.01,1900,19.0,1.0493221452634315e-06,4.805974792058502e-06,3.480207840049607e-06,1.5939615137164365e-05,6,764
11,64,500,3,3,0.01,100,1.0,0.02077152840793133,0.030072852491568297,0.06889136605131647,0.09974036809023656,6,2
11,64,500,3,3,0.01,300,3.0,0.00123356725089252,0.0026469720103658545,0.004091279724880691,0.008779012988956263,6,19
11,64,500,3,3,0.01,500,5.0,0.0077967483550310124,0.019859795888456013,0.02585888887845854,0.06586749137505146,6,53
11,64,500,3,3,0.01,700,7.0,2.7245867022429594e-05,8.900989525546976e-05,9.036431800131665e-05,0.0002952124251912285,6,104
11,64,500,3,3,0.01,900,9.0,3.120107476206613e-06,1.894384485450036e-05,1.0348225804160073e-05,6.282962546908247e-05,6,171
11,64,500,3,3,0.01,1100,11.0,3.712629950314295e-06,5.38387366992911e-05,1.2313400530628326e-05,0.0001785628888182859,6,256
11,64,500,3,3,0.01,1300,13.0,0.01641386039555073,0.02885279923868485,0.05443861629331624,0.09569390922616959,6,358
11,64,500,3,3,0.01,1500,15.0,1.8724587562246598e-06,4.962215572189822e-06,6.2102431298127445e-06,1.645780718181237e-05,6,476
11,64,500,3,3,0.01,1700,17.0,8.565681241634592e-07,6.949390814416125e-06,2.840915075228751e-06,2.304852185296062e-05,6,611
11,64,500,3,3,0.01,1900,19.0,0.014838316664099693,0.03066130283360298,0.04921312889529668,0.1016920370825219,6,758
11,64,500,3,3,0.01,100,1.0,0.02112209871411324,0.028419553946990233,0.07005407621956189,0.09425699715143046,6,2
11,64,500,3,3,0.01,300,3.0,0.010741336084902287,0.015277534388960937,0.035624981540725936,0.05066984928993498,6,19
11,64,500,3,3,0.01,500,5.0,0.00010309596691513435,0.000373321417077349,0.0003419306396563947,0.0012381670666493432,6,53
11,64,500,3,3,0.01,700,7.0,1.1270919458183926e-05,3.066250799467805e-05,3.738141088511186e-05,0.00010169603414961987,6,104
11,64,500,3,3,0.01,900,9.0,6.75443316140445e-06,3.561799006162731e-05,2.2401920467912595e-05,0.00011813150882102539,6,172
11,64,500,3,3,0.01,1100,11.0,3.523907662383863e-06,2.095674347238412e-05,1.1687479511985667e-05,6.950565492562788e-05,6,257
11,64,500,3,3,0.01,1300,13.0,2.282076002302347e-06,2.5184421060541168e-05,7.56878984271111e-06,8.352727522013947e-05,6,357
11,64,500,3,3,0.01,1500,15.0,7.90152682839107e-07,3.939078842799622e-06,2.62063997607001e-06,1.3064446541193688e-05,6,477
11,64,500,3,3,0.01,1700,17.0,1.1341404388076627e-06,3.188247634310616e-05,3.7615182950940455e-06,0.00010574221141746546,6,604
14,64,500,3,3,0.01,100,1.0,0.018198170699179173,0.030171001652398936,0.06809131982235685,0.11288955119906727,6,4
14,64,500,3,3,0.01,300,3.0,0.001015991368331015,0.002993051483570479,0.0038014916082143063,0.011198973192496187,6,19
14,64,500,3,3,0.01,500,5.0,0.0001080615576938726,0.00043285303698398935,0.00040432932557157684,0.0016195877632186777,6,55
14,64,500,3,3,0.01,700,7.0,2.8256583027541635e-05,5.563997766353751e-05,0.00010572645260999234,0.0002081857334247122,6,109
14,64,500,3,3,0.01,900,9.0,6.534309159178519e-06,4.184729324408228e-05,2.4449146132904926e-05,0.0001565782338832157,6,190
14,64,500,3,3,0.01,1100,11.0,7.031236782495398e-06,7.341031129889858e-05,2.6308479045380546e-05,0.0002746762335368984,6,338
14,64,500,3,3,0.01,1300,13.0,0.016601615026593207,0.03389039074476713,0.062117555496629735,0.12680623087081314,6,388
14,64,500,3,3,0.01,1500,15.0,7.270913897627905e-07,2.0318138945768646e-05,2.720526869365676e-06,7.602351467193456e-05,6,507
14,64,500,3,3,0.01,1700,17.0,1.3948585547041145e-06,3.13766313411179e-05,5.219082814713474e-06,0.00011740060442957655,6,639
14,64,500,3,3,0.01,1900,19.0,7.328144192797482e-07,3.5093573157423516e-06,2.741940485032526e-06,1.313081272327654e-05,6,794
14,64,500,3,3,0.01,100,1.0,0.025640082731842994,0.03138166754387128,0.09593640495109532,0.11741944817481004,6,2
14,64,500,3,3,0.01,300,3.0,0.018380359187722208,0.03278418413052956,0.06877300672629907,0.12266718472135295,6,20
14,64,500,3,3,0.01,500,5.0,8.641161111881957e-05,0.0004702318450047945,0.00032332264304576845,0.0017594464563585282,6,55
14,64,500,3,3,0.01,700,7.0,1.3891516937292181e-05,6.174625471034326e-05,5.1977296961914607e-05,0.00023103333004258114,6,108
14,64,500,3,3,0.01,900,9.0,3.71348951375694e-06,0.0001224839918275113,1.3894605469856226e-05,0.00045829313278296667,6,178
14,64,500,3,3,0.01,1100,11.0,4.663791060011135e-06,5.844953016210825e-05,1.7450308270060934e-05,0.0002186981162845186,6,266
14,64,500,3,3,0.01,1300,13.0,4.843931947107194e-06,4.281371445521915e-05,1.8124333750923912e-05,0.00016019425094660101,6,371
14,64,500,3,3,0.01,1500,15.0,2.5915170681400922e-06,1.0008063933734471e-05,9.696568980957124e-06,3.744674634496345e-05,6,494
14,64,500,3,3,0.01,1700,17.0,1.7625265400056378e-06,6.398101938943094e-06,6.594770447797211e-06,2.3939505381179104e-05,6,634
14,64,500,3,3,0.01,1900,19.0,4.195016458652389e-07,2.5167790603028643e-06,1.5696314320154972e-06,9.416924961860191e-06,6,795
14,64,500,3,3,0.01,100,1.0,0.01788494922220707,0.0356321769217268,0.06691935236934794,0.13332339798601503,6,2
14,64,500,3,3,0.01,300,3.0,0.00020399990899022669,0.00047437322828978393,0.0007632977663744934,0.0017749420937182713,6,20
14,64,500,3,3,0.01,500,5.0,8.585963660152629e-05,0.00016227928053689166,0.0003212573435158271,0.0006071934687412214,6,55
